Account;OrderId;Sequence;Status;Currency;Value;Value STR;CreationDate;ApprovedDate;IsInStore;IsB2B;IsCallCenter;IsCertifiedMarketplace;IsCertifiedSeller;IsB2C;ExternalMarketplaceName;InternalMarketplaceAccount;MarketplaceOrderId;InternalCertifiedSellerAccount;SellerOrderId;Type
bathbodyco;1084022288582-01;506427;invoice;COP; 94,800 ;94800;16/12/2020;16/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084022212410-01;506425;invoice;COP; 210,000 ;210000;16/12/2020;16/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085192420146-01;507488;invoice;COP; 91,000 ;91000;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084040514814-01;506451;invoice;COP; 192,600 ;192600;16/12/2020;16/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083560198987-01;506165;invoice;COP; 66,000 ;66000;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083561288179-01;506171;invoice;COP; 103,000 ;103000;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083561250027-01;506169;invoice;COP; 95,000 ;95000;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083572299254-01;506179;invoice;COP; 107,900 ;107900;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083693106474-01;506195;invoice;COP; 107,900 ;107900;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083701269565-01;506211;invoice;COP; 128,300 ;128300;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083700817767-01;506209;invoice;COP; 94,800 ;94800;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083700402379-01;506207;invoice;COP; 162,800 ;162800;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083260252520-01;505559;invoice;COP; 193,000 ;193000;12/12/2020;12/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083170037468-01;505411;invoice;COP; 122,000 ;122000;12/12/2020;12/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083170674133-01;505417;invoice;COP; 67,000 ;67000;12/12/2020;12/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083180716748-01;505437;invoice;COP; 169,000 ;169000;12/12/2020;12/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083182511011-01;505427;invoice;COP; 93,000 ;93000;12/12/2020;12/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083183544063-01;505435;invoice;COP; 627,800 ;627800;12/12/2020;12/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085170859009-01;507450;invoice;COP; 53,800 ;53800;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083171759906-01;505419;invoice;COP; 183,000 ;183000;12/12/2020;12/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085192460848-01;507490;invoice;COP; 106,800 ;106800;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083531596102-01;506073;invoice;COP; 85,900 ;85900;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083540539274-01;506101;invoice;COP; 154,000 ;154000;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085193582646-01;507504;invoice;COP; 164,775 ;164775;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085190882645-01;507508;invoice;COP; 258,700 ;258700;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083540320490-01;506099;invoice;COP; 141,000 ;141000;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083541714555-01;506109;invoice;COP; 233,900 ;233900;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085191306376-01;507512;invoice;COP; 153,000 ;153000;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083552334180-01;506113;invoice;COP; 74,000 ;74000;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085193128877-01;507498;invoice;COP; 163,000 ;163000;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083553150781-01;506127;invoice;COP; 170,000 ;170000;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085342506991-01;507676;invoice;COP; 93,800 ;93800;21/12/2020;21/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084400352429-01;506591;invoice;COP; 268,700 ;268700;17/12/2020;17/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085372996566-01;507686;invoice;COP; 243,325 ;243325;21/12/2020;21/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085451487864-01;507754;invoice;COP; 181,465 ;181465;22/12/2020;22/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083551603803-01;506149;invoice;COP; 66,000 ;66000;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085383360246-01;507698;invoice;COP; 116,700 ;116700;21/12/2020;21/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083550428874-01;506139;invoice;COP; 140,900 ;140900;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085393583315-01;507710;invoice;COP; 184,800 ;184800;21/12/2020;21/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085462373930-01;507758;invoice;COP; 137,700 ;137700;22/12/2020;22/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083553450080-01;506131;invoice;COP; 252,900 ;252900;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085392522896-01;507708;invoice;COP; 104,800 ;104800;21/12/2020;21/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085402102789-01;507718;invoice;COP; 94,800 ;94800;21/12/2020;21/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085390610180-01;507714;invoice;COP; 104,800 ;104800;21/12/2020;21/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083562678512-01;506155;invoice;COP; 522,000 ;522000;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085460359208-01;507768;invoice;COP; 162,000 ;162000;22/12/2020;22/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083562938334-01;506159;invoice;COP; 74,000 ;74000;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085460089916-01;507766;invoice;COP; 181,800 ;181800;22/12/2020;22/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085460938216-01;507772;invoice;COP; 243,600 ;243600;22/12/2020;22/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085401238650-01;507722;invoice;COP; 94,800 ;94800;21/12/2020;21/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086052761466-01;508198;invoice;COP; 173,800 ;173800;24/12/2020;24/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085630867629-01;507910;invoice;COP; 104,800 ;104800;22/12/2020;22/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085650321334-01;507918;invoice;COP; 576,200 ;576200;22/12/2020;22/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085660727057-01;507932;invoice;COP; 104,800 ;104800;22/12/2020;22/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085673280820-01;507946;invoice;COP; 173,800 ;173800;22/12/2020;22/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083161407729-01;505405;invoice;COP; 223,900 ;223900;12/12/2020;12/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085680602213-01;507954;invoice;COP; 104,800 ;104800;23/12/2020;23/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083501084046-01;505997;invoice;COP; 74,000 ;74000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085691166917-01;507964;invoice;COP; 122,000 ;122000;23/12/2020;23/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083503130056-01;505973;invoice;COP; 267,400 ;267400;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085693491904-01;507962;invoice;COP; 190,600 ;190600;23/12/2020;23/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083520631847-01;506049;invoice;COP; 112,000 ;112000;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085691259187-01;507966;invoice;COP; 181,600 ;181600;23/12/2020;23/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083481692478-01;505925;invoice;COP; 66,000 ;66000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085711234357-01;507980;invoice;COP; 298,000 ;298000;23/12/2020;23/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083493095592-01;505935;invoice;COP; 152,000 ;152000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085700751303-01;507972;invoice;COP; 94,800 ;94800;23/12/2020;23/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083542634338-01;506083;invoice;COP; 148,400 ;148400;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085700982634-01;507976;invoice;COP; 192,600 ;192600;23/12/2020;23/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083542182126-01;506079;invoice;COP; 1,160,300 ;1160300;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085723077634-01;507984;invoice;COP; 94,800 ;94800;23/12/2020;23/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083523169775-01;506047;invoice;COP; 76,000 ;76000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085730457823-01;508000;invoice;COP; 181,465 ;181465;23/12/2020;23/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086580783053-01;508380;handling;COP; 361,800 ;361800;26/12/2020;26/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086642288260-01;508406;invoice;COP; 48,900 ;48900;26/12/2020;26/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085831535296-01;508046;invoice;COP; 720,700 ;720700;23/12/2020;23/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086892553338-01;508468;invoice;COP; 218,500 ;218500;28/12/2020;28/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086871509032-01;508464;invoice;COP; 104,000 ;104000;27/12/2020;27/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086893521704-01;508472;invoice;COP; 162,000 ;162000;28/12/2020;28/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086852197747-01;508458;invoice;COP; 184,800 ;184800;27/12/2020;27/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086840740304-01;508454;invoice;COP; 152,000 ;152000;27/12/2020;27/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086840493768-01;508450;invoice;COP; 181,600 ;181600;27/12/2020;27/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1081621887928-01;504173;invoice;COP; 107,600 ;107600;06/12/2020;06/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086910741342-01;508484;invoice;COP; 203,800 ;203800;28/12/2020;28/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086890024398-01;508474;invoice;COP; 192,800 ;192800;28/12/2020;28/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1081593274687-01;504129;invoice;COP; 126,000 ;126000;05/12/2020;05/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1081530978462-01;504009;invoice;COP; 253,000 ;253000;05/12/2020;05/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086891506532-01;508478;invoice;COP; 291,820 ;291820;28/12/2020;28/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1086542960155-01;508362;invoice;COP; 238,900 ;238900;26/12/2020;26/12/2020;False;False;False;False;False;True;;;;;;B2C
