Account;OrderId;Sequence;Status;Currency;Value;Value STR;CreationDate;ApprovedDate;IsInStore;IsB2B;IsCallCenter;IsCertifiedMarketplace;IsCertifiedSeller;IsB2C;ExternalMarketplaceName;InternalMarketplaceAccount;MarketplaceOrderId;InternalCertifiedSellerAccount;SellerOrderId;Type
bathbody;1102601754946-01;544465;invoiced;USD;285.49;285,49;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbody;1102601422631-01;544461;invoiced;USD;29.84;29,84;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbody;1102622335054-01;544471;invoiced;USD;58.68;58,68;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbody;1102640870221-01;544485;invoiced;USD;34.18;34,18;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbody;1102630802273-01;544483;invoiced;USD;37.17;37,17;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbody;1103632928319-01;544899;invoiced;USD;30.75;30,75;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1103632062809-01;544895;invoiced;USD;31.29;31,29;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1104271595800-01;545297;invoiced;USD;109.03;109,03;2021-01-18;2021-01-18;False;False;False;False;False;True;;;;;;B2C
bathbody;1103753255736-01;544927;invoiced;USD;44.88;44,88;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1103740819609-01;544917;invoiced;USD;43.37;43,37;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1103762455409-01;544933;invoiced;USD;27.22;27,22;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1103762547025-01;544937;invoiced;USD;30.42;30,42;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1103541049032-01;544853;invoiced;USD;54.83;54,83;2021-01-15;2021-01-15;False;False;False;False;False;True;;;;;;B2C
bathbody;1105301635143-01;545961;invoiced;USD;46.27;46,27;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105340873314-01;545971;invoiced;USD;31.61;31,61;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105312941039-01;545963;invoiced;USD;29.68;29,68;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105450841020-01;546003;invoiced;USD;143.42;143,42;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105423571753-01;545979;invoiced;USD;46.49;46,49;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105293516079-01;545943;invoiced;USD;43.06;43,06;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1103540027472-01;544849;invoiced;USD;57.93;57,93;2021-01-15;2021-01-15;False;False;False;False;False;True;;;;;;B2C
bathbody;1105422119792-01;545975;invoiced;USD;73.02;73,02;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105300096624-01;545955;invoiced;USD;116.14;116,14;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105441268921-01;545993;invoiced;USD;51.41;51,41;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105463295467-01;546015;invoiced;USD;89.77;89,77;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1103750110885-01;544929;invoiced;USD;52.37;52,37;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1103541490415-01;544857;invoiced;USD;45.68;45,68;2021-01-15;2021-01-15;False;False;False;False;False;True;;;;;;B2C
bathbody;1103560726079-01;544867;invoiced;USD;34.54;34,54;2021-01-15;2021-01-15;False;False;False;False;False;True;;;;;;B2C
bathbody;1103551433740-01;544861;invoiced;USD;89.29;89,29;2021-01-15;2021-01-15;False;False;False;False;False;True;;;;;;B2C
bathbody;1103772248174-01;544951;invoiced;USD;67.66;67,66;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1103322202038-01;544769;invoiced;USD;26.15;26,15;2021-01-14;2021-01-14;False;False;False;False;False;True;;;;;;B2C
bathbody;1103783314957-01;544975;invoice;USD;20.37;20,37;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1103782735933-01;544969;invoiced;USD;30;30;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1103781015624-01;544981;invoice;USD;45.2;45,2;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1103781133392-01;544983;invoiced;USD;49.58;49,58;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1104460554774-01;545375;invoiced;USD;17.16;17,16;2021-01-19;2021-01-19;False;False;False;False;False;True;;;;;;B2C
bathbody;1103843035072-01;545043;invoiced;USD;132.18;132,18;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1105462304246-01;546009;invoiced;USD;89.48;89,48;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105431311690-01;545983;invoiced;USD;20.37;20,37;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105310898666-01;545965;invoiced;USD;20.91;20,91;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
bathbody;1105443160079-01;545985;invoiced;USD;39.53;39,53;2021-01-23;2021-01-23;False;False;False;False;False;True;;;;;;B2C
